url	Project	Assembly	Type	Biosource	Assay	Replicate	Dataset	Description	Lab	Publications	Accession	Experiment	name	color	altColor
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0fc4b11b-aaa2-42f8-92a7-a402d9d97049/4DNFIDT18O23.bw	External	GRCm38	compartments	B cell derived cell line	MboI	merged replicates	Hi-C on activated B cells		Rafael Casellas, NIH	Vian L et al. (2018) PMID:29706548	4DNFIDT18O23	DNES7ODZ4MZ	compartments for B cell derived cell line in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4a1cbe8c-807a-407e-9700-9e604314997e/4DNFIWCXT9W1.bed.gz	External	GRCm38	boundaries	B cell derived cell line	MboI	merged replicates	Hi-C on activated B cells		Rafael Casellas, NIH	Vian L et al. (2018) PMID:29706548	4DNFIWCXT9W1	DNESYX7AQRY	boundaries for B cell derived cell line in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2a2ba95d-f975-4c8c-99b8-9ad63fe00013/4DNFIPMXLVOP.bw	External	GRCm38	insulation score-diamond	B cell derived cell line	MboI	merged replicates	Hi-C on activated B cells		Rafael Casellas, NIH	Vian L et al. (2018) PMID:29706548	4DNFIPMXLVOP	DNESYX7AQRY	insulation score-diamond for B cell derived cell line in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a4df7853-af41-4072-a751-9a6c6b98250a/4DNFI6EPD69I.bw	External	GRCm38	compartments	B cell derived cell line	MboI	merged replicates	Hi-C on activated B cells		Rafael Casellas, NIH	Vian L et al. (2018) PMID:29706548	4DNFI6EPD69I	DNESYX7AQRY	compartments for B cell derived cell line in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/03d06d78-bbf7-4a7b-902e-aad0fca33190/4DNFI6VKULZ4.bed.gz	External	GRCm38	boundaries	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFI6VKULZ4	DNESIYG3BXA	boundaries for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/bb4554d6-36d7-4fe7-a220-c08451199310/4DNFIAZAUYQL.bw	External	GRCm38	insulation score-diamond	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFIAZAUYQL	DNESIYG3BXA	insulation score-diamond for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9c0bc4d6-fec7-4b80-8900-d39575252005/4DNFI94JEY45.bw	External	GRCm38	compartments	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFI94JEY45	DNESIYG3BXA	compartments for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6597e481-e9ba-4d2a-a9eb-11d5cffc8c74/4DNFIA6H3KJZ.bed.gz	External	GRCm38	boundaries	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFIA6H3KJZ	DNES7UKQHOX	boundaries for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ba129ea7-ed3b-44fc-9379-6b7668a4c2bb/4DNFIEL2SQDY.bw	External	GRCm38	insulation score-diamond	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFIEL2SQDY	DNES7UKQHOX	insulation score-diamond for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/02dffb6f-cadf-4cb9-a5ab-a4835cc7dc28/4DNFISCMXKPF.bw	External	GRCm38	compartments	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFISCMXKPF	DNES7UKQHOX	compartments for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7926bd00-dd47-4494-b5e1-fcf05e2a28e3/4DNFIK2EGGKW.bed.gz	External	GRCm38	boundaries	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFIK2EGGKW	DNES87HWQAX	boundaries for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6f3a676b-23c8-49f7-ba37-e7677f7bdb3d/4DNFIJNCEPG5.bw	External	GRCm38	insulation score-diamond	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFIJNCEPG5	DNES87HWQAX	insulation score-diamond for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/61c67225-525c-46c4-8d7e-45f3c89a9338/4DNFIE6JLFB1.bw	External	GRCm38	compartments	ES-E14TG2a with CTCF-AID	HindIII	merged replicates	Hi-C on CTCF-AID tagged mESCs		Benoit Bruneau, UCSF	Nora EP et al. (2017) PMID:28525758	4DNFIE6JLFB1	DNES87HWQAX	compartments for ES-E14TG2a with CTCF-AID Dilution Hi-C HindIII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/dd60bd8b-83f2-4a56-8add-a97d179afacb/4DNFI2L8HUDD.bed.gz	4DN	GRCm38	boundaries	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFI2L8HUDD	DNES1QUXG92	boundaries for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c039eae8-e790-48bd-82b6-19a50e9a0054/4DNFI3GU1LR2.bw	4DN	GRCm38	insulation score-diamond	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFI3GU1LR2	DNES1QUXG92	insulation score-diamond for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/dd8298c6-d173-44ab-bda3-026d76baca61/4DNFI6LAOVB9.bw	4DN	GRCm38	compartments	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFI6LAOVB9	DNES1QUXG92	compartments for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e8adf3ed-011e-4634-be8b-1e9d929d690c/4DNFIJA3JLGI.bed.gz	4DN	GRCm38	boundaries	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFIJA3JLGI	DNESWDLDMGN	boundaries for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9c6f1a9c-f701-4b09-bd68-28f775abb105/4DNFIOA35WGY.bw	4DN	GRCm38	insulation score-diamond	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFIOA35WGY	DNESWDLDMGN	insulation score-diamond for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6a00b1d1-ac81-4aa2-b32d-b220fc5173f4/4DNFI7QI85V6.bw	4DN	GRCm38	compartments	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFI7QI85V6	DNESWDLDMGN	compartments for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/48916736-676e-420d-8099-edf89ce3ff2a/4DNFI9CLWJ8B.bed.gz	4DN	GRCm38	boundaries	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFI9CLWJ8B	DNESQMM4EBN	boundaries for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/2246250f-daa0-4d3d-ac81-31807f4f4eb4/4DNFI1BKJ53V.bw	4DN	GRCm38	insulation score-diamond	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFI1BKJ53V	DNESQMM4EBN	insulation score-diamond for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/69f66f19-5f8e-4f51-a9da-660dec6ad4b0/4DNFI7RQTJVY.bw	4DN	GRCm38	compartments	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFI7RQTJVY	DNESQMM4EBN	compartments for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7b7862dc-358a-4d5c-b479-4dfae5f94c90/4DNFIYWKPCXE.bed.gz	4DN	GRCm38	boundaries	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFIYWKPCXE	DNESKKSKG7Y	boundaries for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d7b7ac1f-9b20-4709-80e7-c55885b0a4dd/4DNFI2LE1KZL.bw	4DN	GRCm38	insulation score-diamond	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFI2LE1KZL	DNESKKSKG7Y	insulation score-diamond for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/90f704bb-6931-406d-83b8-6c8d0f89bb4d/4DNFITWX5RUG.bw	4DN	GRCm38	compartments	F123-CASTx129 (Tier 2)	MboI	merged replicates	Hi-C on CTCF-AID tagged F123-CASTx129		Bing Ren, UCSD	Kubo N et al. (2021) PMID:33398174	4DNFITWX5RUG	DNESKKSKG7Y	compartments for F123-CASTx129 (Tier 2) in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5c07cdee-53e2-43e0-8853-cfe5f057b3f1/4DNFIR3XCIMA.bed.gz	4DN	GRCm38	boundaries	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIR3XCIMA	DNES18BMU79	boundaries for olfactory receptor cell in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/d1f4beb9-701f-4188-abe2-6271fe658770/4DNFIXKKNMS7.bw	4DN	GRCm38	insulation score-diamond	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIXKKNMS7	DNES18BMU79	insulation score-diamond for olfactory receptor cell in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3d429647-51c8-4e3a-a18b-eec0b1480905/4DNFIN13N8C1.bw	4DN	GRCm38	compartments	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIN13N8C1	DNES18BMU79	compartments for olfactory receptor cell in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/cdcc7d77-7737-4322-b4f6-4cd06c766056/4DNFIRHK3EVK.bed.gz	4DN	GRCm38	boundaries	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIRHK3EVK	DNESH4UTRNL	boundaries for olfactory receptor cell in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fe5b29f6-db1d-4f4e-b6a6-9ff953df0410/4DNFIYHAG3V2.bw	4DN	GRCm38	insulation score-diamond	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIYHAG3V2	DNESH4UTRNL	insulation score-diamond for olfactory receptor cell in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9031dd32-b6e1-4075-b752-462a2de53188/4DNFIUDAACUL.bw	4DN	GRCm38	compartments	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIUDAACUL	DNESH4UTRNL	compartments for olfactory receptor cell in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7cb346de-901e-4610-b4d4-94a1c82cf05a/4DNFIHLVUQ26.bed.gz	4DN	GRCm38	boundaries	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIHLVUQ26	DNESNYBDSLY	boundaries for olfactory receptor cell in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/95d5a0dd-b9e2-453e-b297-f9bd2e929e2c/4DNFIBS5F7ZO.bw	4DN	GRCm38	insulation score-diamond	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIBS5F7ZO	DNESNYBDSLY	insulation score-diamond for olfactory receptor cell in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6af65448-2028-4e02-b3be-798760fc4ff6/4DNFITAKTJ26.bw	4DN	GRCm38	compartments	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFITAKTJ26	DNESNYBDSLY	compartments for olfactory receptor cell in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/5a12adc2-1833-4c9e-9c5e-5ea68bc1c33b/4DNFIQI43DO2.bed.gz	4DN	GRCm38	boundaries	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIQI43DO2	DNES54YB6TQ	boundaries for olfactory receptor cell in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0b1f9e9e-d3f8-482a-b9da-44435c3e11fa/4DNFIP7U355R.bw	4DN	GRCm38	insulation score-diamond	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIP7U355R	DNES54YB6TQ	insulation score-diamond for olfactory receptor cell in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/821e7ddb-978f-4dd5-9a94-c21ea9af7134/4DNFI5F17SZD.bw	4DN	GRCm38	compartments	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFI5F17SZD	DNES54YB6TQ	compartments for olfactory receptor cell in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6b9eb212-3d21-43fe-afcd-f264a491443e/4DNFILUQCWPA.bed.gz	4DN	GRCm38	boundaries	globose cell of olfactory epithelium	DpnII	unreplicated	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFILUQCWPA	DNESRE7AK5U	boundaries for globose cell of olfactory epithelium in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/fab2e567-251a-47f0-a139-8fecf08857c5/4DNFIZ6CYXH7.bw	4DN	GRCm38	insulation score-diamond	globose cell of olfactory epithelium	DpnII	unreplicated	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIZ6CYXH7	DNESRE7AK5U	insulation score-diamond for globose cell of olfactory epithelium in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ca3b587e-9be3-4292-ba3c-d47490ae1020/4DNFIB8IUKAB.bw	4DN	GRCm38	compartments	globose cell of olfactory epithelium	DpnII	unreplicated	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIB8IUKAB	DNESRE7AK5U	compartments for globose cell of olfactory epithelium in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f697cb1c-f335-4902-a01f-a5a860eceeb2/4DNFI2YHK51M.bed.gz	4DN	GRCm38	boundaries	immediate neuronal precursor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFI2YHK51M	DNES425UDGS	boundaries for immediate neuronal precursor cell in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b9d095c6-27ae-45e0-83e1-2cf195cf1bdc/4DNFICXGHQP3.bw	4DN	GRCm38	insulation score-diamond	immediate neuronal precursor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFICXGHQP3	DNES425UDGS	insulation score-diamond for immediate neuronal precursor cell in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/220d0658-c624-4b06-864b-75b27758aa82/4DNFIKXATLSH.bw	4DN	GRCm38	compartments	immediate neuronal precursor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFIKXATLSH	DNES425UDGS	compartments for immediate neuronal precursor cell in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a4522139-090e-4e3f-9467-d4bbe1182b4d/4DNFI9N6Q3JW.bed.gz	4DN	GRCm38	boundaries	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFI9N6Q3JW	DNESEPDL6KY	boundaries for olfactory receptor cell in situ Hi-C DpnII	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e4d21424-2d1f-4aac-95c0-ad271299b05c/4DNFI9CVDG7P.bw	4DN	GRCm38	insulation score-diamond	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFI9CVDG7P	DNESEPDL6KY	insulation score-diamond for olfactory receptor cell in situ Hi-C DpnII	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ee04c2b6-79a4-4c89-aaf5-24d65b10e6dc/4DNFI75Q5IUV.bw	4DN	GRCm38	compartments	olfactory receptor cell	DpnII	merged replicates	Hi-C on Mouse Olfactory System cells		Stavros Lomvardas, COLUMBIA	Monahan K et al. (2019) PMID:30626972	4DNFI75Q5IUV	DNESEPDL6KY	compartments for olfactory receptor cell in situ Hi-C DpnII	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1ee3806b-b7dd-4270-b2b8-b5d11403f264/4DNFIQ4I89OD.bed.gz	4DN	GRCm38	boundaries	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIQ4I89OD	DNES7L8Z2KV	boundaries for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b278daf2-86ce-40a7-bf6c-1619de272202/4DNFI5WV7RL4.bw	4DN	GRCm38	insulation score-diamond	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFI5WV7RL4	DNES7L8Z2KV	insulation score-diamond for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/eadcf9a1-cf65-4821-bb0a-8499ea1d36ff/4DNFI7BLSRU4.bw	4DN	GRCm38	compartments	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFI7BLSRU4	DNES7L8Z2KV	compartments for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/84abbe71-5958-4a0f-8611-68fb9e3f890e/4DNFIKFFIMN1.bed.gz	4DN	GRCm38	boundaries	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIKFFIMN1	DNES49TDMJM	boundaries for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ea2d842e-82b0-4a86-8992-3507cf7065ce/4DNFICZ6W57O.bw	4DN	GRCm38	insulation score-diamond	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFICZ6W57O	DNES49TDMJM	insulation score-diamond for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(3,127,252)	rgb(11,177,250)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/8b075201-6396-444d-b79e-ee4d082b99e9/4DNFI38ZPD87.bw	4DN	GRCm38	compartments	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFI38ZPD87	DNES49TDMJM	compartments for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(249,88,148)	rgb(213,144,182)
https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/227a1408-389e-4706-bec3-8bab8701a34f/4DNFIJVGXLQ6.bed.gz	4DN	GRCm38	boundaries	ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes	MboI	unreplicated	Hi-C on ES-E14 +/- Mll3-Mll4		Bing Ren, UCSD	Yan J et al. (2018) PMID:29313530	4DNFIJVGXLQ6	DNESWEF2AHT	boundaries for ES-E14 with Flo/Flox deletion of Mll3 and Mll4 genes in situ Hi-C MboI	rgb(0, 150, 0)	rgb(0, 150, 0)
